"Episode","Grouped runs - Returns_Instruction/dont_use_the_right_cutting_board","Grouped runs - Returns_Instruction/dont_use_the_right_cutting_board__MIN","Grouped runs - Returns_Instruction/dont_use_the_right_cutting_board__MAX","Grouped runs - _step","Grouped runs - _step__MIN","Grouped runs - _step__MAX"
"147552","70.08788662246286","19.70890291716889","120.46687032775684","1537","1537","1537"
"147648","68.13465123123834","10.203728352585163","126.06557410989151","1538","1538","1538"
"147840","119.10604662877135","119.10604662877135","119.10604662877135","1540","1540","1540"
"147936","75.60913750139406","25.45766385567499","125.76061114711312","1541","1541","1541"
"148032","74.76686305942238","26.633992710861904","122.89973340798284","1542","1542","1542"
"148128","74.79021104417855","25.7048478942134","123.8755741941437","1543","1543","1543"
"148320","65.71746748280292","22.97603548180424","108.45889948380159","1545","1545","1545"
"148512","16.336133054640097","16.336133054640097","16.336133054640097","1547","1547","1547"
"148608","74.16814329324542","23.37121494682436","124.96507163966649","1548","1548","1548"
"148704","57.058003583738284","57.058003583738284","57.058003583738284","1549","1549","1549"
"148800","24.621792405016755","24.621792405016755","24.621792405016755","1550","1550","1550"
"148896","71.96678332814062","20.057992462137534","123.8755741941437","1551","1551","1551"
"148992","20.11694972394998","20.11694972394998","20.11694972394998","1552","1552","1552"
"149088","18.643240720144224","18.643240720144224","18.643240720144224","1553","1553","1553"
"149184","67.75895425956608","21.480749489830956","114.03715902930121","1554","1554","1554"
"149280","31.09925838850512","31.09925838850512","31.09925838850512","1555","1555","1555"
"149376","82.21747301366906","39.40364618357323","125.03129984376488","1556","1556","1556"
"149472","61.493612228989676","61.493612228989676","61.493612228989676","1557","1557","1557"
"149568","22.130893696980007","22.130893696980007","22.130893696980007","1558","1558","1558"
"149664","19.407089718592363","19.407089718592363","19.407089718592363","1559","1559","1559"
"149760","71.951641858462","17.83770960703249","126.06557410989151","1560","1560","1560"
"149856","26.26642691064223","26.26642691064223","26.26642691064223","1561","1561","1561"
"149952","103.15088793245249","80.1693045791565","126.13247128574848","1562","1562","1562"
"150144","120.73563554343232","120.73563554343232","120.73563554343232","1564","1564","1564"
"150432","16.424771541811705","16.424771541811705","16.424771541811705","1567","1567","1567"
"150528","22.54055204071611","22.54055204071611","22.54055204071611","1568","1568","1568"
"150624","15.698854901893538","15.698854901893538","15.698854901893538","1569","1569","1569"
"150720","79.18255847402153","33.333817104278175","125.03129984376488","1570","1570","1570"
"150816","16.424771541811705","16.424771541811705","16.424771541811705","1571","1571","1571"
"150912","116.91413117618718","108.79696250860948","125.03129984376488","1572","1572","1572"
"151008","120.9736911383134","120.9736911383134","120.9736911383134","1573","1573","1573"
"151104","16.336133054640097","16.336133054640097","16.336133054640097","1574","1574","1574"
"151200","20.49256642709762","20.49256642709762","20.49256642709762","1575","1575","1575"
"151296","122.99367611206878","122.99367611206878","122.99367611206878","1576","1576","1576"
"151392","104.52322681568438","104.52322681568438","104.52322681568438","1577","1577","1577"
"151488","69.16312694028024","16.336133054640097","121.99012082592039","1578","1578","1578"
"151584","16.336133054640097","16.336133054640097","16.336133054640097","1579","1579","1579"
"151680","69.81587632629945","16.35299848855188","123.27875416404702","1580","1580","1580"
"151776","127.17719276668448","127.17719276668448","127.17719276668448","1581","1581","1581"
"151872","98.36193115529457","98.36193115529457","98.36193115529457","1582","1582","1582"
"151968","64.04644928061974","4.257958148232914","123.83494041300656","1583","1583","1583"
"152064","107.45402597860947","88.28666851893092","126.621383438288","1584","1584","1584"
"152160","102.07789674569909","90.89656419327656","113.25922929812161","1585","1585","1585"
"152256","119.4892520712101","119.4892520712101","119.4892520712101","1586","1586","1586"
"152352","107.06878082377331","107.06878082377331","107.06878082377331","1587","1587","1587"
"152544","3.34748337265975","3.34748337265975","3.34748337265975","1589","1589","1589"
"152640","79.346840732452","31.400836581809983","127.29284488309399","1590","1590","1590"
"152736","111.85189179572936","111.85189179572936","111.85189179572936","1591","1591","1591"
"152832","126.30508352240571","126.30508352240571","126.30508352240571","1592","1592","1592"
"153120","81.71153883744522","38.32488065526858","125.09819701962186","1595","1595","1595"
"153216","7.489149771390597","7.489149771390597","7.489149771390597","1596","1596","1596"
"153312","98.17844711368113","98.17844711368113","98.17844711368113","1597","1597","1597"
"153408","91.68193024724113","59.35649217418275","124.00736832029949","1598","1598","1598"
"153504","105.19451400426975","105.19451400426975","105.19451400426975","1599","1599","1599"
"153600","116.27380153128169","107.81301560938229","124.73458745318108","1600","1600","1600"
"153792","19.95791406584491","19.95791406584491","19.95791406584491","1602","1602","1602"
"153888","126.6886184786695","126.6886184786695","126.6886184786695","1603","1603","1603"
"153984","126.13247128574848","126.13247128574848","126.13247128574848","1604","1604","1604"
"154080","109.92946617077861","109.92946617077861","109.92946617077861","1605","1605","1605"
"154176","71.25405321193463","16.44253231397775","126.06557410989151","1606","1606","1606"
"154272","126.43611366215583","126.43611366215583","126.43611366215583","1607","1607","1607"
"154464","125.14465048305784","125.14465048305784","125.14465048305784","1609","1609","1609"
"154560","90.85466382533099","58.98885074509458","122.72047690556738","1610","1610","1610"
"154752","16.44253231397775","16.44253231397775","16.44253231397775","1612","1612","1612"
"154848","109.81617190775225","109.81617190775225","109.81617190775225","1613","1613","1613"
"154944","122.13240390593799","122.13240390593799","122.13240390593799","1614","1614","1614"
"155040","59.03266013218438","59.03266013218438","59.03266013218438","1615","1615","1615"
"155136","124.89950571760906","124.89950571760906","124.89950571760906","1616","1616","1616"
"155232","118.11951388207403","111.20772792038318","125.03129984376488","1617","1617","1617"
"155424","122.92744790797039","122.92744790797039","122.92744790797039","1619","1619","1619"
"155520","89.80801522923832","56.68858255050624","122.92744790797039","1620","1620","1620"
"155616","106.13371224624598","106.13371224624598","106.13371224624598","1621","1621","1621"
"155712","109.58319269429198","109.58319269429198","109.58319269429198","1622","1622","1622"
"155808","121.85832669976458","121.85832669976458","121.85832669976458","1623","1623","1623"
"155904","114.7658157697692","108.64564232506213","120.88598921447627","1624","1624","1624"
"156000","120.935671628222","120.935671628222","120.935671628222","1625","1625","1625"
"156096","120.25279455721322","120.25279455721322","120.25279455721322","1626","1626","1626"
"156192","71.01129372610781","19.965569450438256","122.05701800177735","1627","1627","1627"
"156288","111.40704630519161","111.40704630519161","111.40704630519161","1628","1628","1628"
"156576","115.18827918829564","106.99700777051348","123.37955060607779","1631","1631","1631"
"156672","115.38168140904855","108.77324199217674","121.99012082592039","1632","1632","1632"
"156864","120.86480696647763","120.86480696647763","120.86480696647763","1634","1634","1634"
"156960","121.77816364081066","121.77816364081066","121.77816364081066","1635","1635","1635"
"157056","107.21282811065845","107.21282811065845","107.21282811065845","1636","1636","1636"
"157152","21.414663769682033","21.414663769682033","21.414663769682033","1637","1637","1637"
"157248","16.336133054640097","16.336133054640097","16.336133054640097","1638","1638","1638"
"157344","114.2790930532206","105.68545386270989","122.87273224373132","1639","1639","1639"
"157632","34.933169229681326","34.933169229681326","34.933169229681326","1642","1642","1642"
"157728","108.3671261994217","108.3671261994217","108.3671261994217","1643","1643","1643"
"157824","125.61533415268516","125.61533415268516","125.61533415268516","1644","1644","1644"
"158016","58.02522301041555","16.35299848855188","99.69744753227923","1646","1646","1646"
"158112","106.80285640887594","106.80285640887594","106.80285640887594","1647","1647","1647"
"158208","115.05866065462565","106.04318948388337","124.07413182536794","1648","1648","1648"
"158400","98.99565100143772","73.91703650671897","124.07426549615647","1650","1650","1650"
"158592","6.528885139063359","6.528885139063359","6.528885139063359","1652","1652","1652"
"158688","82.89628339074255","54.446921229565625","111.34564555191949","1653","1653","1653"
"158880","124.07426549615647","124.07426549615647","124.07426549615647","1655","1655","1655"
"158976","118.11515094437038","112.15603639258428","124.07426549615647","1656","1656","1656"
"159072","111.25789344961959","111.25789344961959","111.25789344961959","1657","1657","1657"
"159168","72.42206735444555","20.810831234308196","124.03330347458291","1658","1658","1658"
"159360","124.00736832029949","124.00736832029949","124.00736832029949","1660","1660","1660"
"159456","74.13584389598134","40.323069774230845","107.94861801773182","1661","1661","1661"
"159552","116.65229528600668","107.72270500725668","125.58188556475667","1662","1662","1662"
"159648","125.09819701962186","125.09819701962186","125.09819701962186","1663","1663","1663"
"159744","126.13247128574848","126.13247128574848","126.13247128574848","1664","1664","1664"
"159936","125.09819701962186","125.09819701962186","125.09819701962186","1666","1666","1666"
"160032","117.48273564230252","108.83299999885654","126.13247128574848","1667","1667","1667"
"160128","87.59859720026854","68.7763400877752","106.42085431276189","1668","1668","1668"
"160224","16.105552576353144","16.105552576353144","16.105552576353144","1669","1669","1669"
"160320","123.05475887385539","123.05475887385539","123.05475887385539","1670","1670","1670"
"160416","114.27414316429588","107.7906131703064","120.75767315828534","1671","1671","1671"
"160608","70.09476053427065","16.248380952340202","123.9411401162011","1673","1673","1673"
"160704","125.06474843169337","125.06474843169337","125.06474843169337","1674","1674","1674"
"160800","108.49209254490222","108.49209254490222","108.49209254490222","1675","1675","1675"
"160896","95.8638692317455","95.8638692317455","95.8638692317455","1676","1676","1676"
"160992","127.17719276668448","127.17719276668448","127.17719276668448","1677","1677","1677"
"161088","112.09869432818729","99.70602643461422","124.49136222176037","1678","1678","1678"
"161184","123.46740811413494","123.46740811413494","123.46740811413494","1679","1679","1679"
"161280","121.99012082592039","121.99012082592039","121.99012082592039","1680","1680","1680"
"161376","6.973427357348484","6.973427357348484","6.973427357348484","1681","1681","1681"
"161568","105.19595203720961","105.19595203720961","105.19595203720961","1683","1683","1683"
"161664","66.35775518165876","7.560922824650426","125.1545875386671","1684","1684","1684"
"161760","71.25629347012644","71.25629347012644","71.25629347012644","1685","1685","1685"
"161856","95.3105445742798","68.47499538188228","122.14609376667732","1686","1686","1686"
"161952","116.3720835829842","107.77909552630192","124.96507163966649","1687","1687","1687"
"162048","109.45275932852704","109.45275932852704","109.45275932852704","1688","1688","1688"
"162240","123.9742542182503","123.9742542182503","123.9742542182503","1690","1690","1690"
"162336","124.00736832029949","124.00736832029949","124.00736832029949","1691","1691","1691"
"162432","125.09819701962186","125.09819701962186","125.09819701962186","1692","1692","1692"
"162528","109.317870601593","109.317870601593","109.317870601593","1693","1693","1693"
"162624","94.43219033924272","62.79880656859393","126.06557410989151","1694","1694","1694"
"162720","58.03412020096489","58.03412020096489","58.03412020096489","1695","1695","1695"
"162816","7.560922824650426","7.560922824650426","7.560922824650426","1696","1696","1696"
"162912","104.15783778554909","104.15783778554909","104.15783778554909","1697","1697","1697"
"163008","109.35799336523232","109.35799336523232","109.35799336523232","1698","1698","1698"
"163104","65.78414557247496","7.560922824650426","124.00736832029949","1699","1699","1699"
"163296","66.32955992213614","7.560922824650426","125.09819701962186","1701","1701","1701"
"163392","77.1620308072854","77.1620308072854","77.1620308072854","1702","1702","1702"
"163488","108.70921040630958","108.70921040630958","108.70921040630958","1703","1703","1703"
"163584","65.68447535634583","65.68447535634583","65.68447535634583","1704","1704","1704"
"163776","105.21959553338203","105.21959553338203","105.21959553338203","1706","1706","1706"
"163872","116.95398572825022","116.95398572825022","116.95398572825022","1707","1707","1707"
"163968","123.0206224770384","123.0206224770384","123.0206224770384","1708","1708","1708"
"164160","116.78572407650174","110.39977990350667","123.17166824949679","1710","1710","1710"
"164256","7.525036298020511","7.525036298020511","7.525036298020511","1711","1711","1711"
"164352","70.57083976937344","16.176607899080373","124.96507163966649","1712","1712","1712"
"164448","117.02382369729568","107.3928153683749","126.65483202621648","1713","1713","1713"
"164544","67.9270659919529","9.266197133546287","126.58793485035952","1714","1714","1714"
"164640","126.09902269782","126.09902269782","126.09902269782","1715","1715","1715"
"164736","116.3133611991815","110.47079094663252","122.15593145173048","1716","1716","1716"
"164832","109.1888215341702","109.1888215341702","109.1888215341702","1717","1717","1717"
"164928","116.91495966601494","108.73172231240801","125.09819701962186","1718","1718","1718"
"165024","123.43429401208574","123.43429401208574","123.43429401208574","1719","1719","1719"
"165216","122.99367611206878","122.99367611206878","122.99367611206878","1721","1721","1721"
"165312","124.00736832029949","124.00736832029949","124.00736832029949","1722","1722","1722"
"165504","107.15978881166016","95.18565207692093","119.1339255463994","1724","1724","1724"
"165600","117.06577860203276","117.06577860203276","117.06577860203276","1725","1725","1725"
"165696","93.32351329839102","63.719578688811666","122.92744790797039","1726","1726","1726"
"165792","122.86188198591297","122.86188198591297","122.86188198591297","1727","1727","1727"
"165888","123.9411401162011","123.9411401162011","123.9411401162011","1728","1728","1728"
"165984","122.89466494694167","122.89466494694167","122.89466494694167","1729","1729","1729"
"166080","121.36189466273139","121.36189466273139","121.36189466273139","1730","1730","1730"
"166176","118.374548762444","112.80795740868689","123.9411401162011","1731","1731","1731"
"166272","123.9742542182503","123.9742542182503","123.9742542182503","1732","1732","1732"
"166368","122.79697172307613","122.79697172307613","122.79697172307613","1733","1733","1733"
"166464","126.1380327576777","126.1380327576777","126.1380327576777","1734","1734","1734"
"166560","106.80285640887594","106.80285640887594","106.80285640887594","1735","1735","1735"
"166656","112.09221241081718","106.07455106713803","118.10987375449633","1736","1736","1736"
"166752","115.79913960070019","107.72270500725668","123.8755741941437","1737","1737","1737"
"167040","117.08634914745926","110.29440035716101","123.87829793775751","1740","1740","1740"
"167136","108.02354643283152","108.02354643283152","108.02354643283152","1741","1741","1741"
"167232","116.30561792648163","109.74935386705027","122.86188198591297","1742","1742","1742"
"167328","123.9414712572216","123.9414712572216","123.9414712572216","1743","1743","1743"
"167424","115.42587321873486","105.88667479780324","124.96507163966649","1744","1744","1744"
"167520","114.13808477054536","105.47919781801458","122.79697172307613","1745","1745","1745"
"167616","104.3270673582218","104.3270673582218","104.3270673582218","1746","1746","1746"
"168000","123.9411401162011","123.9411401162011","123.9411401162011","1750","1750","1750"
"168096","117.50895918924863","112.15603639258428","122.86188198591297","1751","1751","1751"
"168192","122.86188198591297","122.86188198591297","122.86188198591297","1752","1752","1752"
"168288","16.336133054640097","16.336133054640097","16.336133054640097","1753","1753","1753"
"168384","115.56758542833111","106.17009921699574","124.96507163966649","1754","1754","1754"
"168480","123.8755741941437","123.8755741941437","123.8755741941437","1755","1755","1755"
"168576","7.327656241162488","7.327656241162488","7.327656241162488","1756","1756","1756"
"168672","59.014593835609965","59.014593835609965","59.014593835609965","1757","1757","1757"
"168768","117.32669892858429","108.58782374727707","126.06557410989151","1758","1758","1758"
"168864","69.39345273857886","29.43855081333306","109.34835466382465","1759","1759","1759"
"168960","111.68832814077675","111.68832814077675","111.68832814077675","1760","1760","1760"
"169152","7.560922824650426","7.560922824650426","7.560922824650426","1762","1762","1762"
"169248","16.248380952340202","16.248380952340202","16.248380952340202","1763","1763","1763"
"169344","51.81398805583472","51.81398805583472","51.81398805583472","1764","1764","1764"
"169536","90.89081570321494","56.750331562665","125.03129984376488","1766","1766","1766"
"169632","123.9411401162011","123.9411401162011","123.9411401162011","1767","1767","1767"
"169728","122.86188198591297","122.86188198591297","122.86188198591297","1768","1768","1768"
"169824","116.55751870405284","110.19788707447645","122.91715033362922","1769","1769","1769"
"169920","58.903412022392004","58.903412022392004","58.903412022392004","1770","1770","1770"
"170016","124.45343701895429","124.45343701895429","124.45343701895429","1771","1771","1771"
"170112","111.89169559586935","111.89169559586935","111.89169559586935","1772","1772","1772"
"170208","124.9705741520176","124.9705741520176","124.9705741520176","1773","1773","1773"
"170400","122.79697172307613","122.79697172307613","122.79697172307613","1775","1775","1775"
"170496","124.96507163966649","124.96507163966649","124.96507163966649","1776","1776","1776"
"170592","123.8755741941437","123.8755741941437","123.8755741941437","1777","1777","1777"
"170688","81.17962614157238","81.17962614157238","81.17962614157238","1778","1778","1778"
"170784","120.83731943372565","120.83731943372565","120.83731943372565","1779","1779","1779"
"170880","87.6890280658843","58.36112166375915","117.01693446800945","1780","1780","1780"
"170976","109.53262004880911","109.53262004880911","109.53262004880911","1781","1781","1781"
"171072","66.95601064585982","16.336133054640097","117.57588823707954","1782","1782","1782"
"171168","106.41222708623988","106.41222708623988","106.41222708623988","1783","1783","1783"
"171264","118.92837729691875","118.92837729691875","118.92837729691875","1784","1784","1784"
"171360","118.84256347709223","118.84256347709223","118.84256347709223","1785","1785","1785"
"171456","65.45698206249291","11.032741694462228","119.8812224305236","1786","1786","1786"
"171552","16.248380952340202","16.248380952340202","16.248380952340202","1787","1787","1787"
"171648","112.0293467704374","102.52797634817853","121.53071719269627","1788","1788","1788"
"171744","99.7918050637958","99.7918050637958","99.7918050637958","1789","1789","1789"
"171840","113.04233529217552","103.18427820573744","122.90039237861362","1790","1790","1790"
"172032","97.7298299229476","71.45229152559573","124.00736832029949","1792","1792","1792"
"172128","122.81882484489786","122.81882484489786","122.81882484489786","1793","1793","1793"
"172224","98.68820296387652","74.57943420467691","122.79697172307613","1794","1794","1794"
"172320","107.76244296389943","107.76244296389943","107.76244296389943","1795","1795","1795"
"172416","102.05178806818965","102.05178806818965","102.05178806818965","1796","1796","1796"
"172512","108.78220422745609","108.78220422745609","108.78220422745609","1797","1797","1797"
"172608","113.84589030780984","102.6604807718548","125.03129984376488","1798","1798","1798"
"172704","124.9687399812339","124.9687399812339","124.9687399812339","1799","1799","1799"
"172800","124.96507163966649","124.96507163966649","124.96507163966649","1800","1800","1800"
"172896","111.29665652461907","111.29665652461907","111.29665652461907","1801","1801","1801"
"172992","117.55258470278599","109.03959529568047","126.06557410989151","1802","1802","1802"
"173280","124.1235045568335","124.1235045568335","124.1235045568335","1805","1805","1805"
"173376","125.0040227399461","125.0040227399461","125.0040227399461","1806","1806","1806"
"173472","110.02620001137102","110.02620001137102","110.02620001137102","1807","1807","1807"
"173568","125.03129984376488","125.03129984376488","125.03129984376488","1808","1808","1808"
"173856","118.48635661788259","113.0315731195641","123.9411401162011","1811","1811","1811"
"173952","112.15603639258428","112.15603639258428","112.15603639258428","1812","1812","1812"
"174048","119.6263414462421","113.12021160673571","126.13247128574848","1813","1813","1813"
"174144","66.10034996324515","66.10034996324515","66.10034996324515","1814","1814","1814"
"174240","125.09819701962186","125.09819701962186","125.09819701962186","1815","1815","1815"
"174336","110.33365332243349","110.33365332243349","110.33365332243349","1816","1816","1816"
"174432","107.71490895969886","107.71490895969886","107.71490895969886","1817","1817","1817"
"174528","125.58188556475667","125.58188556475667","125.58188556475667","1818","1818","1818"
"174624","110.3431912795179","110.3431912795179","110.3431912795179","1819","1819","1819"
"174720","119.00023878906799","111.34564555191949","126.65483202621648","1820","1820","1820"
"174816","126.06557410989151","126.06557410989151","126.06557410989151","1821","1821","1821"
"174912","123.9411401162011","123.9411401162011","123.9411401162011","1822","1822","1822"
"175008","89.76530212924308","54.565532618819674","124.96507163966649","1823","1823","1823"
"175104","125.58188556475667","125.58188556475667","125.58188556475667","1824","1824","1824"
"175200","16.336133054640097","16.336133054640097","16.336133054640097","1825","1825","1825"
"175296","90.57168822601747","57.202236335833845","123.9411401162011","1826","1826","1826"
"175392","16.26436000138027","16.26436000138027","16.26436000138027","1827","1827","1827"
"175584","57.46963465686687","6.158075192676927","108.78119412105681","1829","1829","1829"
"175680","106.80285640887594","106.80285640887594","106.80285640887594","1830","1830","1830"
"175776","106.80285640887594","106.80285640887594","106.80285640887594","1831","1831","1831"
"175872","76.35933681274757","76.35933681274757","76.35933681274757","1832","1832","1832"
"176064","116.8565018141302","108.6430838252364","125.06991980302399","1834","1834","1834"
"176160","94.08136516308153","64.22159020996197","123.9411401162011","1835","1835","1835"
"176256","101.36167025853163","78.4372560272818","124.28608448978144","1836","1836","1836"
"176352","93.8997249980335","64.43072190603868","123.36872809002833","1837","1837","1837"
"176448","117.28299670051473","109.53469355726456","125.03129984376488","1838","1838","1838"
"176544","111.24026600557383","111.24026600557383","111.24026600557383","1839","1839","1839"
"176640","70.26641281151498","16.352094106476866","124.1807315165531","1840","1840","1840"
"176736","111.11086661812995","111.11086661812995","111.11086661812995","1841","1841","1841"
"176928","124.96507163966649","124.96507163966649","124.96507163966649","1843","1843","1843"
"177120","117.1799391788567","109.35652124466708","125.0033571130463","1845","1845","1845"
"177216","116.44774006490485","106.76300884406122","126.13247128574848","1846","1846","1846"
"177408","102.49969484085567","102.49969484085567","102.49969484085567","1848","1848","1848"
"177600","126.13595369068493","126.13595369068493","126.13595369068493","1850","1850","1850"
"177696","116.39126329131453","107.6843295630072","125.09819701962186","1851","1851","1851"
"177792","126.1101722271295","126.1101722271295","126.1101722271295","1852","1852","1852"
"177888","107.44939878492494","107.44939878492494","107.44939878492494","1853","1853","1853"
"177984","117.11907625511935","109.13995549061683","125.09819701962186","1854","1854","1854"
"178080","110.03847692856904","110.03847692856904","110.03847692856904","1855","1855","1855"
"178176","110.8553415377879","110.8553415377879","110.8553415377879","1856","1856","1856"
"178272","110.93803965488243","110.93803965488243","110.93803965488243","1857","1857","1857"
"178368","105.1957916669292","85.36028349009351","125.03129984376488","1858","1858","1858"
"178560","115.70146006315248","106.37162028254008","125.03129984376488","1860","1860","1860"
"178656","117.5682322022571","109.00399311876569","126.13247128574848","1861","1861","1861"
"178752","126.65483202621648","126.65483202621648","126.65483202621648","1862","1862","1862"
"178848","104.91277746354874","104.91277746354874","104.91277746354874","1863","1863","1863"
"178944","117.02732806709349","108.95645911456512","125.09819701962186","1864","1864","1864"
"179040","109.46543572855069","109.46543572855069","109.46543572855069","1865","1865","1865"
"179136","115.58408777777376","108.60392781975614","122.5642477357914","1866","1866","1866"
"179232","117.1074010749809","109.1783309348663","125.0364712150955","1867","1867","1867"
"179328","105.9773734462355","105.9773734462355","105.9773734462355","1868","1868","1868"
"179424","117.97223856769861","109.81200584964876","126.13247128574848","1869","1869","1869"
"179520","118.1561051482864","118.1561051482864","118.1561051482864","1870","1870","1870"
"179616","91.82630052951957","58.58268125601516","125.06991980302399","1871","1871","1871"
"179712","125.03129984376488","125.03129984376488","125.03129984376488","1872","1872","1872"
"179808","70.52320710630858","16.015114368852267","125.03129984376488","1873","1873","1873"
"180000","116.82954672437745","109.13975936672273","124.51933408203219","1875","1875","1875"
"180096","110.08099374884054","110.08099374884054","110.08099374884054","1876","1876","1876"
"180192","118.05467729428901","111.07805474481312","125.03129984376488","1877","1877","1877"
"180288","108.82647999446925","93.64559166863901","124.00736832029949","1878","1878","1878"
"180384","118.73544752771252","111.88900949066837","125.58188556475667","1879","1879","1879"
"180480","126.06557410989151","126.06557410989151","126.06557410989151","1880","1880","1880"
"180576","117.9694003167987","110.97372899393092","124.96507163966649","1881","1881","1881"
"180672","113.845521573632","113.845521573632","113.845521573632","1882","1882","1882"
"180768","110.11561544781799","110.11561544781799","110.11561544781799","1883","1883","1883"
"180864","117.10091736553669","109.17053488730849","125.03129984376488","1884","1884","1884"
"181056","66.73214283689062","7.398711563889714","126.06557410989151","1886","1886","1886"
"181152","117.67267316210544","109.24632362639088","126.09902269782","1887","1887","1887"
"181344","118.10266882262016","111.24026600557383","124.96507163966649","1889","1889","1889"
"181440","16.336133054640097","16.336133054640097","16.336133054640097","1890","1890","1890"
"181536","118.7602740996609","118.7602740996609","118.7602740996609","1891","1891","1891"
"181632","119.55759564232665","111.9379985179688","127.17719276668448","1892","1892","1892"
"181728","118.11484434736846","110.16411458484541","126.06557410989151","1893","1893","1893"
"181824","111.58913226177131","111.58913226177131","111.58913226177131","1894","1894","1894"
"181920","126.00918359084628","126.00918359084628","126.00918359084628","1895","1895","1895"
"182016","127.11029559082752","127.11029559082752","127.11029559082752","1896","1896","1896"
"182112","111.67365668542885","111.67365668542885","111.67365668542885","1897","1897","1897"
"182208","88.58053830864186","58.947288073541955","118.21378854374177","1898","1898","1898"
"182304","111.19176686854641","111.19176686854641","111.19176686854641","1899","1899","1899"
"182400","118.33065683923309","109.48412091178169","127.17719276668448","1900","1900","1900"
"182496","126.13247128574848","126.13247128574848","126.13247128574848","1901","1901","1901"
"182592","124.07426549615647","124.07426549615647","124.07426549615647","1902","1902","1902"
"182688","83.77452689852814","44.555377684987505","122.99367611206878","1903","1903","1903"
"182976","122.92744790797039","122.92744790797039","122.92744790797039","1906","1906","1906"
"183168","125.09819701962186","125.09819701962186","125.09819701962186","1908","1908","1908"
"183360","125.09819701962186","125.09819701962186","125.09819701962186","1910","1910","1910"
"183456","111.24026600557383","111.24026600557383","111.24026600557383","1911","1911","1911"
"183552","121.92389262182198","121.92389262182198","121.92389262182198","1912","1912","1912"
"183648","111.64940711691514","111.64940711691514","111.64940711691514","1913","1913","1913"
"183840","95.82755975585593","79.27404326400386","112.38107624770801","1915","1915","1915"
"184128","126.13247128574848","126.13247128574848","126.13247128574848","1918","1918","1918"
"184416","126.81017079516407","126.81017079516407","126.81017079516407","1921","1921","1921"
"184512","117.88893834095205","108.59506967957927","127.18280700232485","1922","1922","1922"
"184608","127.17719276668448","127.17719276668448","127.17719276668448","1923","1923","1923"
"184704","118.21989964426047","109.97745592920711","126.46234335931383","1924","1924","1924"
"184800","118.23306230409099","110.33365332243349","126.13247128574848","1925","1925","1925"
"184896","7.560922824650426","7.560922824650426","7.560922824650426","1926","1926","1926"
"184992","118.28490682222626","110.47079094663252","126.09902269782","1927","1927","1927"
"185088","7.560922824650426","7.560922824650426","7.560922824650426","1928","1928","1928"
"185184","7.560922824650426","7.560922824650426","7.560922824650426","1929","1929","1929"
"185280","119.68643930956998","112.19568585245547","127.17719276668448","1930","1930","1930"
"185376","7.560922824650426","7.560922824650426","7.560922824650426","1931","1931","1931"
"185568","71.24517282585161","16.424771541811705","126.06557410989153","1933","1933","1933"
"185664","126.13247128574848","126.13247128574848","126.13247128574848","1934","1934","1934"
"185760","112.10704736528386","112.10704736528386","112.10704736528386","1935","1935","1935"
"185856","112.24467487975589","112.24467487975589","112.24467487975589","1936","1936","1936"
"185952","102.95604553735834","102.95604553735834","102.95604553735834","1937","1937","1937"
"186048","113.0712225794353","113.0712225794353","113.0712225794353","1938","1938","1938"
"186144","111.32890449274544","111.32890449274544","111.32890449274544","1939","1939","1939"
"186240","118.13497567430596","112.19568585245547","124.07426549615647","1940","1940","1940"
"186336","123.72086111389957","123.72086111389957","123.72086111389957","1941","1941","1941"
"186432","110.00239879563219","108.62690407121852","111.37789352004586","1942","1942","1942"
"186528","112.28521967788134","112.28521967788134","112.28521967788134","1943","1943","1943"
"186624","77.05834899842573","77.05834899842573","77.05834899842573","1944","1944","1944"
"186720","119.03419716628221","111.41356230634794","126.65483202621648","1945","1945","1945"
"186912","80.98106388307919","39.69284567513491","122.26928209102346","1947","1947","1947"
"187104","118.11379571258489","109.5727593989533","126.65483202621648","1949","1949","1949"
"187200","109.14899362273644","109.14899362273644","109.14899362273644","1950","1950","1950"
"187296","117.33806389495288","109.5727593989533","125.10336839095248","1951","1951","1951"
"187392","107.06878082377331","107.06878082377331","107.06878082377331","1952","1952","1952"
"187488","117.05469055043667","106.93218833418887","127.17719276668448","1953","1953","1953"
"187584","127.17719276668448","127.17719276668448","127.17719276668448","1954","1954","1954"
"187680","127.17719276668448","127.17719276668448","127.17719276668448","1955","1955","1955"
"187776","116.76426721790038","107.39606315005229","126.13247128574848","1956","1956","1956"
"187872","109.14899362273644","109.14899362273644","109.14899362273644","1957","1957","1957"
"187968","109.5727593989533","109.5727593989533","109.5727593989533","1958","1958","1958"
"188064","111.28040535571802","111.28040535571802","111.28040535571802","1959","1959","1959"
"188160","110.71662457294622","110.71662457294622","110.71662457294622","1960","1960","1960"
"188352","118.64958225886662","111.16669323198474","126.13247128574848","1962","1962","1962"
"188448","125.03129984376488","125.03129984376488","125.03129984376488","1963","1963","1963"
"188544","120.73563554343232","120.73563554343232","120.73563554343232","1964","1964","1964"
"188640","114.11046652404383","114.11046652404383","114.11046652404383","1965","1965","1965"
"188736","119.1551244948237","112.24467487975589","126.06557410989151","1966","1966","1966"
"188928","110.2813798597094","109.58918103944941","110.97357867996939","1968","1968","1968"
"189024","117.25612228473608","110.38215245946091","124.13009211001126","1969","1969","1969"
"189216","125.21154765891481","125.21154765891481","125.21154765891481","1971","1971","1971"
